total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label
5293193710,737266488983,785482680,4316978347,190719541,1157825273,2118965525,477025775,3374767964,159263660,0.18195196196567812,0.2187385039041014,21.18981796600681,139.28575627038595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.004341582968738,mixed
5353522814,746062342149,794467329,4366153373,192888897,1170993703,2143117538,482461311,3413224762,161084387,0.18196047209723157,0.21873329836901673,21.189047713233684,139.35914127384908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0042888983518306,mixed
5414979908,754545746934,803439900,4416413989,195112776,1184457096,2167785757,488023931,3452559271,162714321,0.18192132848078432,0.21873711742680763,21.21853349958053,139.34414526991077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0042417111683246,mixed
5476750002,762995872233,812608724,4466789331,197338662,1197947600,2192534425,493588462,3491964124,164538156,0.1819223302877545,0.21873329977861566,21.22282277188034,139.3154465612579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0041940716294055,mixed
5538250632,771443549813,821453684,4517220051,199561025,1211429020,2217256248,499150752,3531304721,166199301,0.1818493840737625,0.2187385693598563,21.247410186159566,139.29372306764176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0041454343292378,mixed
5599264732,779802098945,829923414,4567553078,201772157,1225019938,2241906015,504702671,3570522429,167540024,0.18169978538342452,0.2187822860024758,21.311459457592054,139.2686604882964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0043624000365066,mixed
5660333304,788193243295,838697141,4617630463,203989596,1238427015,2266530714,510235793,3609695556,169004522,0.1816293329923833,0.2187904754875191,21.358573801948328,139.2485567480639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.004315530277325,mixed
5721923590,796773018324,847907074,4667788898,206211482,1251862403,2291148034,515778883,3648950584,170891591,0.18165068997942502,0.2187834883338594,21.352429119815497,139.24915385387033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.004268964943609,mixed
5783238698,805170428158,856613079,4718172350,208437120,1265352950,2315916440,521367489,3688362167,172234446,0.181556122891526,0.21879659756004766,21.414776501792215,139.2248306189488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0042226077059726,mixed
5844455254,813658596998,865438360,4768341820,210658907,1278789138,2340551768,526913267,3727619018,173736432,0.1814967115759331,0.21880382044584645,21.45559785641275,139.21889408617244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0041789020949836,mixed
5906297209,822351814807,875223580,4818198352,212858988,1292138091,2365052030,532444370,3766613179,176243455,0.18164955364212038,0.21877295457313653,21.371648547175838,139.23305680484594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.004136494264758,mixed
5967668252,831108062447,884770218,4867827608,215054098,1305432448,2389398864,537899963,3805445034,178569562,0.18175874111604323,0.21875084084348997,21.3107149470412,139.2684759526408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0040954839426486,mixed
6028741327,839941119565,894357949,4917134538,217232479,1318632185,2413648496,543367069,3844010693,180952829,0.18188600333961413,0.218724293094886,21.24316438843849,139.32279957066402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0040552586648546,mixed
6090581493,848551293939,904032473,4967092135,219440464,1332012319,2438172981,548878604,3883092471,183349584,0.18200436964513847,0.2187003524262671,21.178627113765362,139.3218849323752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0040139984017955,mixed
6151564686,857372671684,913468921,5016457239,221622062,1345233396,2462406551,554330555,3921711889,185589139,0.18209442988934846,0.21868150050694274,21.13114975440454,139.37473073074338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.003973462526289,mixed
6212944714,866194934549,923235407,5065889304,223803478,1358470079,2486700308,559783458,3960366171,188158848,0.18224547588732704,0.21865156403836625,21.047993294474253,139.41777601805327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.003931981111909,mixed
6274314433,875018824778,932712968,5115582429,226002494,1371776490,2511118781,565301845,3999249936,190363493,0.18232781524787742,0.21863368574343173,21.008492085191985,139.4604676131315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0038924064002015,mixed
6336056753,883692413511,942415163,5165418553,228206382,1385118748,2535623845,570818484,4038230611,192790558,0.18244700856867813,0.2186089553797278,20.946205316756227,139.4704069045134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0038545677391277,mixed
6397368271,892498864656,952088713,5214867771,230395095,1398361982,2559905180,576285067,4076921506,195245769,0.18257197589833193,0.21858394307842716,20.880972360532944,139.51031531228227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0038171404268508,mixed
6457778913,901194430050,961362656,5263838105,232561416,1411474414,2583969789,581691396,4115228822,197378669,0.18263530086284824,0.21856964027656547,20.849410135600824,139.55176264022094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.003781652414855,mixed
6518479881,910096335249,970765102,5312962692,234735324,1424629948,2608100344,587135821,4153667141,199598990,0.18271634082086266,0.2185524806408465,20.81006091764292,139.6178789938034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0037466940703013,mixed
6580060886,918611397982,979637126,5363455710,236948234,1438387528,2632651152,592672937,4192713930,201776534,0.18265036181309308,0.21859790553919808,20.778996679564333,139.60530364338638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0042321015257927,mixed
6641092473,927349084140,989090313,5412848947,239133380,1451618123,2656893155,598120924,4231361797,204028330,0.18273007850111728,0.21858122423406887,20.73908950291364,139.6380321325485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.004193327310225,mixed
6702342920,936146303920,998537132,5462460663,241325274,1464904495,2681257456,603614969,4270175557,206231321,0.18279987602722622,0.21856603168254482,20.70575670220335,139.67448623473297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0041554076409764,mixed
6763318940,944994663337,1007997444,5511790768,243510396,1478113531,2705498219,609067334,4308757486,208507221,0.18288020834393182,0.2185485475567414,20.664787844445925,139.72351026476952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.004118069016658,mixed
6824736465,953733794092,1017591871,5561414354,245709864,1491401861,2729878428,614565389,4347591583,210842715,0.18297357582574397,0.2185288572897298,20.62007019308208,139.74661131358425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.004080227808248,mixed
6885323042,962342444847,1026879268,5610540692,247882636,1504558064,2754000982,619987577,4386025284,212968748,0.18302679266977145,0.21851669919077124,20.594689714755706,139.76721774371032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.004043915305806,mixed
6947254326,971154385986,1036719977,5660425770,250088089,1517916719,2778508525,625511472,4425051273,215524360,0.18315229615669,0.21849160082123645,20.53155974108913,139.7896694743805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.004008134511991,mixed
7008961386,979967553185,1046372775,5710274991,252293098,1531264260,2803011920,631019051,4464044936,217904651,0.18324385019096184,0.21847234927825582,20.4862306312131,139.8163721007836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0039736559350185,mixed
7069252781,988760579811,1055535430,5759234994,254461792,1544378245,2827042955,636427373,4502360153,219920420,0.18327702048964178,0.21846414222883906,20.472678949048934,139.8677640257097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0039401009558344,mixed
7130599299,997585971493,1065215280,5808716448,256646966,1557625683,2851376973,641926984,4541064291,222361341,0.18338221352959386,0.21844246432672812,20.42200443016756,139.9021217799887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0039064402934357,mixed
7191378443,1006375956809,1074465676,5858066320,258825826,1570840817,2875628398,647370337,4579659089,224425470,0.18341644107573027,0.21843389684616546,20.406146811233146,139.94201039281893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0038733924863905,mixed
7252242705,1015088685870,1083834490,5907374660,261012252,1584045499,2899832735,652821531,4618241057,226604559,0.18347143229950477,0.21842146814914132,20.38017715698297,139.9689347365823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0038411658923847,mixed
7313644363,1023932193306,1093512549,5956907494,263202975,1597307277,2924185164,658289399,4656981341,229062760,0.1835705103867104,0.2184010047139887,20.330591236218407,140.00300568156024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0038095353102303,mixed
7375103520,1032796946032,1103047717,6006636671,265397771,1610629476,2948575558,663787146,4695890328,231346756,0.18363816182282286,0.21838737200532204,20.298059973661356,140.03829820574504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0037769122602493,mixed
7436953470,1041587537227,1112854679,6056476876,267600500,1623974255,2973074749,669311520,4734876445,233874160,0.18374621116938614,0.21836552582330462,20.24540224965426,140.05567487125882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0037461182772267,mixed
7498158783,1049935001915,1121618843,6106698540,269819967,1637423037,2997751026,674842829,4774157247,235326418,0.18367024926041298,0.21837668211460173,20.28738331877384,140.02570928418282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.003715113825515,mixed
7559606064,1058359028525,1130393820,6157137845,272052940,1650934383,3022508783,680436076,4813635462,236723215,0.18359079306921056,0.2183889436861005,20.334446125193086,140.00187570157493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.003685171070571,mixed
7621098903,1067208317809,1140057540,6206775030,274244839,1664222813,3046922446,685928671,4852452613,239145348,0.18367953316974017,0.21837045210696435,20.290809140054858,140.0333903800802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0036556148623226,mixed
7682790319,1076001020010,1149691353,6256627074,276450339,1677575156,3071394703,691443987,4891461175,241501505,0.1837557743816393,0.21835493178191473,20.25437139615341,140.05341488352028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0036261368831267,mixed
7744126143,1084692374610,1159202346,6306259708,278642441,1690866733,3095768854,696920399,4930282181,243784860,0.1838177302671912,0.21834183764276527,20.22390636153533,140.06646516088395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0035977058915395,mixed
7805591324,1093347926451,1168521225,6356192184,280856242,1704240106,3120284267,702435374,4969358392,245814824,0.18383981968661003,0.21833581022362017,20.215861318437003,140.0724020855745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0035691212058633,mixed
7867381063,1101824942829,1177534894,6406733542,283090805,1717773289,3145123843,708024511,5008888748,247461113,0.1837964520110832,0.21834118307534686,20.241114602923492,140.0497743792838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0035408627428226,mixed
7928059924,1110051179823,1185921195,6456815434,285301459,1731183589,3169738732,713553453,5048056582,248549283,0.1836696754185091,0.21836156709150525,20.310083059060766,140.01548808462312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0035140931059856,mixed
7989230523,1118527010758,1194790196,6506897761,287520720,1744599846,3194319226,719094119,5087255618,250099293,0.18361902090442267,0.2183689456672347,20.340943618741058,140.00434804552202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0034870415977517,mixed
8051079681,1126995092451,1203877701,6557426072,289754019,1758131976,3219139561,724674963,5126783281,251818772,0.18358997688750459,0.21837219921559983,20.359019465792645,139.98061590554516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.003460502843829,mixed
8112884158,1135644498947,1213395159,6607495817,291971248,1771542174,3243727636,730206591,5165962080,254027931,0.1836391868577705,0.2183615764133779,20.336197124716968,139.980366640285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.003435211912202,mixed
8174758408,1144204764903,1222885091,6657665677,294185681,1784979602,3268358613,735761548,5205209610,256195839,0.1836807599433323,0.21835258155802859,20.317307378282596,139.96802202536725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0034091949299175,mixed
8235550828,1153020014413,1232236574,6706925501,296366624,1798167360,3292575503,741209401,5243738791,258362908,0.1837259969290361,0.21834208756097062,20.296020166331306,140.0052089403485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0033837232739895,mixed
8297564982,1161674162565,1241681559,6757267546,298593726,1811650939,3317293145,746792484,5283134533,260445789,0.18375497944210006,0.21833525171903256,20.284968143600892,140.0018156031357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.003358314171441,mixed
8358621744,1170006559424,1250338652,6807449611,300811318,1825087165,3341965823,752346906,5322384381,261778577,0.18367211267779446,0.21834785935971887,20.331626987948674,139.97601461794298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.003333861430825,mixed
8419376018,1178377910438,1258850893,6857476747,303026205,1838484765,3366541650,757881510,5361527754,262983998,0.18357348328606735,0.21836354155812215,20.387277533137205,139.96024264965902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0033090919628442,mixed
8480635077,1186770591428,1267498349,6907865755,305248783,1851976446,3391316837,763454496,5400932364,264283630,0.1834862450942346,0.21837709430779226,20.43612146541199,139.9388820121024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0032856552530927,mixed
8542287087,1195368210050,1276829562,6957970453,307464843,1865396588,3415912136,768984912,5440135876,266308975,0.18350603392537862,0.21837203186940843,20.427910384920374,139.93538239532595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0032613011880365,mixed
8603201270,1204068749303,1286139395,7007398400,309641215,1878635096,3440179309,774454020,5478793268,268414423,0.18354021301257825,0.2183646571830116,20.411694747118712,139.95589682432245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0032379316715687,mixed
8664070431,1212472625701,1294892282,7057310731,311845118,1892002757,3464690052,779959762,5517833975,269897304,0.18348239596593724,0.21837342760169906,20.444198193991593,139.94260958022446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.003214813103983,mixed
8725284885,1220941510889,1303759965,7107442744,314059861,1905427804,3489320606,785515251,5557052578,271441738,0.18343587306427692,0.21838001040810714,20.4723585213708,139.93142080529327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0031917883783463,mixed
8787013106,1229465960352,1312906963,7157794310,316289492,1918913415,3514052325,791082742,5596450535,273236052,0.1834233991839869,0.218380625117051,20.482108762865597,139.91853039487205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.00316963023741,mixed
8848598749,1238004634743,1321916917,7208140634,318518791,1932397034,3538783657,796653141,5635845351,274892325,0.18339222056304846,0.21838452491908783,20.502010563590673,139.9096817315747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0031475483762535,mixed
8909760228,1246468469199,1330701696,7258302844,320733258,1945829575,3563434492,802196397,5675079124,276362481,0.18333510251642512,0.2183930347401488,20.534911625721005,139.89921583768572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0031249973588294,mixed
8970823859,1254775020869,1339294218,7308552858,322954319,1959289534,3588098041,807766723,5714402248,277610484,0.18325026089590335,0.218406867060971,20.584245110858276,139.87288576735838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.003103406804624,mixed
9032518199,1263282883400,1348335915,7358978019,325181770,1972791807,3612887410,813343967,5753841971,279295128,0.18322325620741878,0.2184099454367454,20.601297316579043,139.85943405459835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0030822342660883,mixed
9094107274,1271867823964,1357493660,7409185081,327406010,1986239091,3637540466,818903499,5793135639,281113603,0.18321767443509218,0.21840946353015278,20.60780971527728,139.85625918447903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.003061351068142,mixed
9155430285,1280355314732,1366339704,7459445626,329622415,1999698460,3662238475,824468056,5832444214,282627681,0.1831690681191648,0.21841665522550588,20.63649318907301,139.8465473359235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0030408521453,mixed
9216875771,1288774756623,1375275915,7509730588,331846707,2013167015,3686926280,830017906,5871787656,284231238,0.18313252371497724,0.21842184542990517,20.65848812859901,139.82772347632198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0030201675139323,mixed
9278175778,1297348041763,1384230698,7559861005,334061437,2026590212,3711565770,835572741,5910999205,285866351,0.1831026651263147,0.21842550308276773,20.677492066913466,139.82792229903797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.003000173895966,mixed
9339430850,1305730855104,1392967171,7610159749,336281200,2040052689,3736316258,841146785,5950323863,287269254,0.18304046392495774,0.2184343694776647,20.713403123189785,139.80839690075976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0029808150262474,mixed
9401199638,1314226637716,1402117046,7660547207,338512613,2053547874,3761061119,846720600,5989754533,289057723,0.18303092561309242,0.21843466292317448,20.72165542174426,139.79350384219552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0029605221929434,mixed
9463254612,1322831980472,1411430883,7711058320,340742617,2067074075,3785884814,852298188,6029257694,291011000,0.18303984024335584,0.2184316241876046,20.718315438248037,139.7861554728292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0029401186735054,mixed
9524340422,1331176300096,1420113080,7761242074,342962378,2080516025,3810513998,857853634,6068526481,292366728,0.18297497571391946,0.21844200572611577,20.756556406103776,139.7657203664365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.002921255237997,mixed
9585970306,1339679642082,1429278340,7811490144,345178893,2093972053,3835198762,863391620,6107820061,294222131,0.18297127867438043,0.21844132478580203,20.75921359226373,139.75420320710515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0029032450881314,mixed
9647419235,1348095323918,1438247521,7861745432,347403321,2107431178,3859876090,868956725,6147145000,295849817,0.18294252000908595,0.2184450708179471,20.777923955923892,139.7363679425506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.002884906123116,mixed
9708535051,1356559042771,1446972017,7911927120,349612947,2120866266,3884555549,874503407,6186377939,297264635,0.18288490212988717,0.21845378884238012,20.811012177751987,139.72850029843292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0028667145680727,mixed
9769755333,1365033498190,1455895378,7962009425,351827475,2134278476,3909155183,880022940,6225552114,298896998,0.18285526935306284,0.2184577201018428,20.828419675195267,139.72033604354746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.002848681449659,mixed
9830946585,1373323857842,1464772201,8012114873,354036337,2147697995,3933751917,885548065,6264735157,300487709,0.18281967048876585,0.2184629909674156,20.84855709356152,139.69395988148378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0028303179215263,mixed
9892361472,1381749127308,1473710782,8062363745,356263729,2161153608,3958441937,891111810,6304056592,302080369,0.182788922530808,0.2184669064224021,20.868805917010782,139.67839036401924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0028133032184012,mixed
9954179985,1390274427218,1482968454,8112700367,358487919,2174634689,3983166848,896683060,6343436809,303988851,0.18279591096846928,0.2184644734450218,20.867333746394536,139.66739895330514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0027959095127406,mixed
10015921721,1398370369982,1491204222,8163970151,360724073,2188886720,4007951807,902254621,6382911212,305681215,0.18265674597271075,0.2185407175667762,20.88094033517892,139.61474629440147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0034553842817138,mixed
10076928944,1406661442139,1499516322,8214449943,362939367,2202640905,4032548076,907793200,6422122255,307048978,0.182546163456486,0.21858255796390183,20.915628173821833,139.59227557881647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.00373407641492,mixed
10138297201,1415083112036,1508389396,8264726058,365158412,2216102034,4057271136,913348194,6461436268,308594961,0.18250930344387223,0.21858720355736,20.93824295465408,139.57798671520717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.003711110801185,mixed
10199846773,1423563584783,1517602988,8314834279,367385680,2229522447,4081855608,918900154,6500660746,310488757,0.1825175267573123,0.21858391568212238,20.936863572164707,139.56715394502916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0036887299971484,mixed
10261211197,1432365432550,1527268471,8364355114,369563748,2242779379,4106207456,924375626,6539367746,312947826,0.182592495199505,0.21856867926621626,20.896031870820536,139.59028861707583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.00366642612115,mixed
10322317616,1440921666144,1536314842,8414209490,371769289,2256133030,4130678276,929875419,6578372176,314730765,0.18258576088768144,0.21856845661316454,20.901586077865634,139.59284336596215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0036446046858276,mixed
10383396469,1449441176765,1545502238,8463901573,373968593,2269442126,4155073801,935372980,6617254584,316664863,0.18259926874979032,0.2185645258538957,20.89671244643268,139.59220194397452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0036232064086756,mixed
10444368538,1457832781729,1554293306,8513872035,376179085,2282825369,4179612934,940886288,6656348244,318171779,0.182560097169701,0.21856997488113722,20.920611705163203,139.58074884325765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.003601892530339,mixed
10505798864,1466472359995,1563509974,8563878184,378386565,2296220380,4204156489,946413039,6695469476,320096865,0.1825703192417105,0.21856694666679846,20.91701046806566,139.58694421802895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0035798668661875,mixed
